leg,joint,cmd_delta_rad,act_delta_rad
press,1,0.000032930,0.000025067
press,1,-0.000043195,-0.000031535
press,1,0.000073777,0.000021763
press,1,-0.000063970,-0.000021525
press,1,0.000027843,0.000026122
press,1,-0.000041586,-0.000030529
press,1,0.000083103,0.000022992
press,1,-0.000073913,-0.000021201
press,1,0.000058051,0.000026509
press,1,-0.000044378,-0.000023119
press,1,0.000018426,0.000027712
press,1,-0.000041581,-0.000031907
press,1,0.000082253,0.000022776
press,1,-0.000061979,-0.000020616
press,1,0.000037083,0.000029840
press,1,-0.000052642,-0.000026826
press,1,0.000064122,0.000023082
press,1,-0.000065001,-0.000023849
press,1,0.000044070,0.000023652
press,1,-0.000037116,-0.000031125
press,1,0.000026254,0.000025101
press,1,-0.000030277,-0.000028580
press,1,0.000051802,0.000024866
press,1,-0.000046071,-0.000022233
press,1,0.000049882,0.000027332
press,1,-0.000042345,-0.000022240
press,1,0.000047356,0.000028111
press,1,-0.000066627,-0.000026200
press,1,0.000063051,0.000022568
press,1,-0.000038752,-0.000022296
press,1,0.000013624,0.000027582
press,1,-0.000021880,-0.000029046
press,1,0.000044462,0.000023384
press,1,-0.000047445,-0.000024963
press,1,0.000020990,0.000024624
press,1,-0.000027058,-0.000028901
press,1,0.000042630,0.000024900
press,1,-0.000040288,-0.000025641
press,1,0.000056324,0.000025589
press,1,-0.000055666,-0.000023376
press,1,0.000040243,0.000026654
press,1,-0.000042167,-0.000025362
press,1,0.000035247,0.000025880
press,1,-0.000036815,-0.000029676
press,1,0.000023774,0.000025284
press,1,-0.000041247,-0.000029404
press,1,0.000074847,0.000021245
press,1,-0.000066148,-0.000024043
press,1,0.000019864,0.000027057
press,1,-0.000037915,-0.000032935
press,1,0.000036499,0.000022121
press,1,-0.000037377,-0.000028409
press,1,0.000033017,0.000022963
press,1,0.000012361,-0.000031937
press,1,-0.000016580,0.000033356
press,1,-0.000022880,-0.000027005
press,1,0.000028102,0.000025555
press,1,-0.000013246,-0.000026911
press,1,0.000010268,0.000030402
press,1,-0.000033504,-0.000034586
press,1,0.000027824,0.000022486
press,1,-0.000015748,-0.000027630
press,1,0.000043196,0.000028558
press,1,-0.000051313,-0.000022173
press,1,0.000024952,0.000027880
press,1,-0.000014097,-0.000032384
press,1,0.000017265,0.000030927
press,1,-0.000039060,-0.000031691
press,1,0.000031150,0.000025153
press,1,-0.000030503,-0.000028435
press,1,0.000040659,0.000025380
press,1,-0.000049497,-0.000029709
press,1,0.000023974,0.000023302
press,1,-0.000034706,-0.000029486
press,1,0.000054961,0.000020426
press,1,-0.000059807,-0.000024829
press,1,0.000040909,0.000022829
press,1,-0.000047683,-0.000030074
press,1,0.000047469,0.000023797
press,1,-0.000049356,-0.000025999
press,1,0.000057835,0.000025097
press,1,-0.000060268,-0.000028182
press,1,0.000062273,0.000024337
press,1,-0.000064171,-0.000023056
press,1,0.000058650,0.000024393
press,1,-0.000027166,-0.000027630
press,1,0.000016763,0.000030268
press,1,-0.000029791,-0.000026494
press,1,0.000023594,0.000026692
press,1,-0.000024451,-0.000027806
press,2,0.000334240,0.000369385
press,2,0.000277068,0.000299022
press,2,0.000356797,0.000354216
press,2,0.000339206,0.000357084
press,2,0.000341072,0.000329770
press,2,0.000289689,0.000302091
press,2,0.000355733,0.000343867
press,2,0.000338395,0.000353381
press,2,0.000294473,0.000301644
press,2,0.000378977,0.000362899
press,2,0.000313017,0.000325561
press,2,0.000339649,0.000348233
press,2,0.000307889,0.000311222
press,2,0.000340053,0.000339650
press,2,0.000353799,0.000342567
press,2,0.000302569,0.000310272
press,2,0.000355725,0.000354700
press,2,0.000352198,0.000352491
press,2,0.000288377,0.000298157
press,2,0.000352627,0.000347413
press,2,0.000345632,0.000356883
press,2,0.000296980,0.000293337
press,2,0.000388250,0.000392556
press,2,0.000284753,0.000282262
press,2,0.000363909,0.000353169
press,2,0.000332718,0.000350442
press,2,0.000317167,0.000310946
press,2,0.000365319,0.000365555
press,2,0.000295524,0.000300724
press,2,0.000339393,0.000345822
press,2,0.000375513,0.000362549
press,2,0.000286936,0.000296641
press,2,0.000356932,0.000344843
press,2,0.000366554,0.000358511
press,2,0.000297532,0.000304598
press,2,0.000363313,0.000379525
press,2,0.000295392,0.000286944
press,2,0.000373601,0.000366695
press,2,0.000344261,0.000347726
press,2,0.000286989,0.000299443
press,2,0.000364813,0.000369485
press,2,0.000343604,0.000326701
press,2,0.000344159,0.000343155
press,2,0.000343143,0.000351682
press,2,0.000286010,0.000300478
press,2,0.000406537,0.000375155
press,2,0.000285384,0.000302106
press,2,0.000377273,0.000373058
press,2,0.000284387,0.000304963
press,2,0.000377396,0.000374358
press,2,0.000307291,0.000295300
press,2,0.000377592,0.000383154
press,2,0.000298388,0.000289895
press,2,0.000375008,0.000373524
press,2,0.000341884,0.000351273
press,2,0.000301128,0.000301339
press,2,0.000356086,0.000341445
press,2,0.000351416,0.000368726
press,2,0.000294895,0.000294786
press,2,0.000383299,0.000368323
press,2,0.000340946,0.000347868
press,2,0.000289491,0.000302073
press,2,0.000401679,0.000391752
press,2,0.000259521,0.000277903
press,2,0.000394800,0.000375651
press,2,0.000355330,0.000354517
press,2,0.000280439,0.000291362
press,2,0.000398825,0.000383604
press,2,0.000321066,0.000329237
press,2,0.000323522,0.000324834
press,2,0.000377203,0.000376884
press,2,0.000276942,0.000283994
press,2,0.000395788,0.000380218
press,2,0.000336061,0.000341240
press,2,0.000291403,0.000306193
press,2,0.000408188,0.000390552
press,2,0.000284758,0.000292782
press,2,0.000340752,0.000332553
press,2,0.000368011,0.000377897
press,2,0.000302439,0.000299357
press,2,0.000405850,0.000400674
press,2,0.000256901,0.000283249
press,2,0.000375846,0.000348508
press,2,0.000378500,0.000392206
press,2,0.000295606,0.000294819
press,2,0.000345067,0.000325125
press,2,0.000372699,0.000378124
press,2,0.000336765,0.000346795
press,2,0.000293266,0.000307329
press,2,0.000398744,0.000376351
press,2,0.000333120,0.000343524
press,2,0.000296030,0.000310294
press,2,0.000369869,0.000358306
press,2,0.000352459,0.000353821
press,2,0.000293008,0.000304736
press,2,0.000406963,0.000393286
press,2,0.000280605,0.000279531
press,2,0.000387111,0.000379287
press,2,0.000339748,0.000350021
press,2,0.000290588,0.000302568
press,2,0.000417425,0.000403978
press,2,0.000273174,0.000277877
press,2,0.000361360,0.000348672
press,2,0.000376481,0.000389747
press,2,0.000270289,0.000276998
press,2,0.000396049,0.000372693
press,2,0.000334339,0.000366673
press,2,0.000360230,0.000331551
press,2,0.000298934,0.000312015
press,2,0.000408676,0.000394404
press,2,0.000284597,0.000295818
press,2,0.000393873,0.000381269
press,2,0.000312483,0.000343762
press,2,0.000300565,0.000304401
press,2,0.000422298,0.000400700
press,2,0.000276900,0.000295132
press,2,0.000359680,0.000326462
press,2,0.000375609,0.000383429
press,2,0.000339648,0.000342242
press,2,0.000325266,0.000349611
press,2,0.000352125,0.000331424
press,2,0.000346592,0.000347964
press,2,0.000336856,0.000352480
press,2,0.000334722,0.000312962
press,2,0.000362099,0.000381202
press,2,0.000309906,0.000296056
press,2,0.000387415,0.000404172
press,2,0.000299273,0.000291847
press,2,0.000350894,0.000332892
press,2,0.000373996,0.000383921
press,2,0.000286030,0.000299454
press,2,0.000422670,0.000408173
press,2,0.000275599,0.000281900
press,2,0.000362348,0.000355072
press,2,0.000389202,0.000395060
press,2,0.000292156,0.000294261
press,2,0.000337448,0.000329398
press,2,0.000382442,0.000383392
press,2,0.000334469,0.000352547
press,2,0.000297997,0.000305325
press,2,0.000412370,0.000386171
press,2,0.000311422,0.000324875
press,2,0.000371331,0.000368513
press,2,0.000314535,0.000317104
press,2,0.000381962,0.000383101
press,2,0.000290250,0.000289336
press,2,0.000368717,0.000367559
press,2,0.000363789,0.000371374
press,2,0.000298937,0.000287570
press,2,-0.006749264,0.000416562
press,2,-0.000245802,-0.000259601
press,2,-0.000138920,-0.000150137
press,2,-0.000196875,-0.000168070
press,2,-0.000185700,-0.000200354
press,2,-0.000168299,-0.000170939
press,2,-0.000203033,-0.000207245
press,2,-0.000188342,-0.000159919
press,2,-0.000176900,-0.000207461
press,2,-0.000231520,-0.000227906
press,2,-0.000125913,-0.000117056
press,2,-0.000194915,-0.000198804
press,2,-0.000214761,-0.000219196
press,2,-0.000147134,-0.000145808
press,2,-0.000236964,-0.000243701
press,2,-0.000128609,-0.000117555
press,2,-0.000218567,-0.000215404
press,2,-0.000158313,-0.000155956
press,2,-0.000243603,-0.000257619
press,2,-0.000136743,-0.000129901
press,2,-0.000197051,-0.000186741
press,2,-0.000164803,-0.000198230
press,2,-0.000231255,-0.000230402
press,2,-0.000129030,-0.000109516
press,2,-0.000213285,-0.000240035
press,2,-0.000157717,-0.000135988
press,2,-0.000212465,-0.000210725
press,2,-0.000163149,-0.000164822
press,2,-0.000199729,-0.000195473
press,2,-0.000184922,-0.000188060
press,2,-0.000180015,-0.000170074
press,2,-0.000210828,-0.000219524
press,2,-0.000158591,-0.000150025
press,2,-0.000212441,-0.000229627
press,2,-0.000162622,-0.000143461
press,2,-0.000209805,-0.000223011
press,2,-0.000153115,-0.000149578
press,2,-0.000229456,-0.000239477
press,2,-0.000152497,-0.000127733
press,2,-0.000223011,-0.000247583
press,2,-0.000136883,-0.000127926
press,2,-0.000230921,-0.000238895
press,2,-0.000149087,-0.000134826
press,2,-0.000232348,-0.000241399
press,2,-0.000140239,-0.000132449
press,2,-0.000223883,-0.000243120
press,2,-0.000151097,-0.000130564
press,2,-0.000230817,-0.000242032
press,2,-0.000144213,-0.000133522
press,2,-0.000229784,-0.000240564
press,2,-0.000144954,-0.000134602
press,2,-0.000226431,-0.000241645
press,2,-0.000141508,-0.000132501
press,2,-0.000225091,-0.000241801
press,2,-0.000156275,-0.000132047
press,2,-0.000231410,-0.000242084
press,2,-0.000143052,-0.000134237
press,2,-0.000235311,-0.000240467
press,2,-0.000142916,-0.000134453
press,2,-0.000218452,-0.000241704
press,2,-0.000150414,-0.000133350
press,2,-0.000220313,-0.000241660
press,2,-0.000177248,-0.000132613
press,2,-0.000203104,-0.000243150
press,2,-0.000149616,-0.000133798
press,2,-0.000220757,-0.000241131
press,2,-0.000175589,-0.000133343
press,2,-0.000203660,-0.000243127
press,2,-0.000166661,-0.000134401
press,2,-0.000217226,-0.000242129
press,2,-0.000142674,-0.000134483
press,2,-0.000221497,-0.000240825
press,2,-0.000180732,-0.000134088
press,2,-0.000205927,-0.000242695
press,2,-0.000152446,-0.000135444
press,2,-0.000214899,-0.000241950
press,2,-0.000165062,-0.000133157
press,2,-0.000212445,-0.000244282
press,2,-0.000157913,-0.000132419
press,2,-0.000227681,-0.000242844
press,2,-0.000143935,-0.000134125
press,2,-0.000230869,-0.000241295
press,2,-0.000156635,-0.000134915
press,2,-0.000225284,-0.000242606
press,2,-0.000153402,-0.000135012
press,2,-0.000227024,-0.000243559
press,2,-0.000147115,-0.000133812
press,2,-0.000211793,-0.000243157
press,2,-0.000168215,-0.000134103
press,2,-0.000229711,-0.000243075
press,2,-0.000133797,-0.000134811
press,2,-0.000234714,-0.000243060
press,2,-0.000150741,-0.000132784
press,2,-0.000228432,-0.000244074
press,2,-0.000137023,-0.000134289
press,2,-0.000237127,-0.000242300
press,2,-0.000154693,-0.000134438
press,2,-0.000223530,-0.000243925
press,2,-0.000152408,-0.000133738
press,2,-0.000225467,-0.000243939
press,2,-0.000147514,-0.000135228
press,2,-0.000228558,-0.000242785
press,2,-0.000148205,-0.000135049
press,2,-0.000232357,-0.000242919
press,2,-0.000141062,-0.000134602
press,2,-0.000223073,-0.000243425
press,2,-0.000175906,-0.000132889
press,2,-0.000211794,-0.000244819
press,2,-0.000144658,-0.000135228
press,2,-0.000220456,-0.000241399
press,2,-0.000155762,-0.000134952
press,2,-0.000228096,-0.000243910
press,2,-0.000149391,-0.000133179
press,2,-0.000257568,-0.000244282
press,2,-0.000119756,-0.000136800
press,2,-0.000231355,-0.000241414
press,2,-0.000149700,-0.000136182
press,2,-0.000237151,-0.000243999
press,2,-0.000140022,-0.000134841
press,2,-0.000228570,-0.000243992
press,2,-0.000150329,-0.000134386
press,2,-0.000235734,-0.000242814
press,2,-0.000166920,-0.000136733
press,2,-0.000206314,-0.000243589
press,2,-0.000149101,-0.000136256
press,2,-0.000236472,-0.000242401
press,2,-0.000151653,-0.000136778
press,2,-0.000220186,-0.000242468
press,2,-0.000156592,-0.000136044
press,2,-0.000221885,-0.000243515
press,2,-0.000155335,-0.000134334
press,2,-0.000223112,-0.000245038
press,2,-0.000151450,-0.000134457
press,2,-0.000221997,-0.000244033
press,2,-0.000159116,-0.000133920
press,2,-0.000220211,-0.000245117
press,2,-0.000156333,-0.000135172
press,2,-0.000220992,-0.000242669
press,2,-0.000161210,-0.000137534
press,2,-0.000219389,-0.000242520
press,2,-0.000162991,-0.000136521
press,2,-0.000216967,-0.000244193
press,2,-0.000164596,-0.000135951
press,2,-0.000215313,-0.000244748
press,2,-0.000162437,-0.000135567
press,2,-0.000232833,-0.000244524
press,2,-0.000142669,-0.000137452
press,2,-0.000230343,-0.000243079
press,2,-0.000146740,-0.000137389
press,2,-0.000233698,-0.000243716
press,3,-0.000345243,0.000227690
press,3,-0.000207760,0.000143051
press,3,0.000304335,0.000116348
press,3,0.000138161,0.000138283
press,3,-0.000027572,0.000152588
press,3,0.000197034,0.000128031
press,3,-0.000023568,0.000134468
press,3,-0.000064789,0.000122309
press,3,0.000284960,0.000102282
press,3,-0.000077291,0.000129223
press,3,0.000027687,0.000104189
press,3,0.000063123,0.000098467
press,3,0.000061753,0.000093460
press,3,0.000076971,0.000095367
press,3,0.000010343,0.000099182
press,3,0.000115407,0.000081539
press,3,-0.000004552,0.000089645
press,3,0.000037641,0.000082493
press,3,0.000217807,0.000071049
press,3,-0.000150155,0.000096560
press,3,-0.000045741,0.000065804
press,3,0.000078418,0.000058651
press,3,0.000097463,0.000064135
press,3,0.000052126,0.000057459
press,3,-0.000077939,0.000072241
press,3,0.000050462,0.000047922
press,3,0.000007799,0.000056744
press,3,0.000018819,0.000051498
press,3,0.000068471,0.000041485
press,3,0.000033062,0.000046968
press,3,0.000018777,0.000058413
press,3,0.000175753,0.000037193
press,3,-0.000072496,0.000059128
press,3,-0.000051346,0.000042200
press,3,0.000097722,0.000031471
press,3,-0.000118917,0.000052691
press,3,0.000171899,0.000016451
press,3,0.000001709,0.000055790
press,3,-0.000027301,0.000037670
press,3,0.000094957,0.000018597
press,3,-0.000446383,0.000052929
press,3,0.000336368,-0.000001431
press,3,0.000063868,0.000025272
press,3,0.000118571,0.000030756
press,3,-0.000010920,0.000023603
press,3,0.000036311,0.000045300
press,3,0.000099562,0.000024080
press,3,0.000003561,0.000046492
press,3,-0.000366983,0.000030279
press,3,0.000028765,0.000009060
press,3,0.000305123,-0.000003099
press,3,-0.000191479,0.000039101
press,3,0.000185702,0.000002861
press,3,0.000111214,0.000032663
press,3,-0.000226212,0.000032187
press,3,0.000359069,-0.000005484
press,3,-0.000465633,0.000054598
press,3,0.000036890,0.000001669
press,3,0.000352432,-0.000010967
press,3,-0.000025157,0.000041485
press,3,-0.000006882,0.000023365
press,3,0.000043339,0.000012398
press,3,-0.000014197,0.000034094
press,3,-0.000157899,0.000010252
press,3,0.000022026,0.000018120
press,3,0.000155372,0.000010252
press,3,0.000175816,0.000005960
press,3,-0.000174487,0.000048399
press,3,-0.000128213,0.000013590
press,3,0.000172157,-0.000000954
press,3,-0.000002347,0.000020504
press,3,0.000106913,0.000004768
press,3,-0.000101582,0.000037432
press,3,0.000027525,0.000012398
press,3,0.000110883,0.000003099
press,3,-0.000074460,0.000037193
press,3,0.000290174,0.000011206
press,3,-0.000285205,0.000033855
press,3,-0.000227761,0.000014067
press,3,0.000333468,-0.000016451
press,3,-0.000052821,0.000025988
press,3,-0.000144838,0.000002861
press,3,0.000229609,0.000005007
press,3,-0.000467405,0.000027895
press,3,0.000579615,-0.000032663
press,3,-0.000102327,0.000035286
press,3,-0.000171897,0.000022888
press,3,0.000015987,0.000001431
press,3,0.000056053,-0.000007153
press,3,0.000033000,0.000021219
press,3,-0.000086472,0.000010252
press,3,0.000225861,-0.000005722
press,3,-0.000492875,0.000026941
press,3,0.000239888,-0.000020742
press,3,0.000052909,-0.000010967
press,3,0.000007554,0.000015736
press,3,0.000220703,-0.000006914
press,3,-0.000305173,0.000031710
press,3,0.000121890,-0.000007153
press,3,-0.000217349,-0.000001192
press,3,0.000128615,-0.000002146
press,3,0.000292554,-0.000012159
press,3,-0.000076077,0.000028133
press,3,-0.000380966,0.000018120
press,3,0.000204676,-0.000025988
press,3,0.000089956,0.000009537
press,3,-0.000219864,0.000000715
press,3,0.000022997,0.000001431
press,3,0.000360598,-0.000020266
press,3,-0.000094294,0.000034809
press,3,0.000052112,0.000003099
press,3,-0.000040808,0.000023365
press,3,-0.000387656,0.000010967
press,3,0.000221508,-0.000031471
press,3,-0.000002768,0.000013113
press,3,0.000063720,-0.000006199
press,3,0.000130755,0.000001669
press,3,-0.000324417,0.000020027
press,3,0.000140663,-0.000013828
press,3,-0.000248195,-0.000002146
press,3,0.000166931,-0.000019550
press,3,0.000117411,-0.000004292
press,3,-0.000236499,0.000006437
press,3,0.000383555,-0.000020027
press,3,-0.000266792,0.000023127
press,3,0.000301642,-0.000016212
press,3,-0.000320016,0.000027657
press,3,0.000374068,-0.000010490
press,3,-0.000109199,0.000017405
press,3,-0.000168347,0.000015974
press,3,-0.000132503,-0.000010729
press,3,0.000167555,-0.000007868
press,3,0.000229009,-0.000009537
press,3,-0.000071359,0.000023127
press,3,-0.000150974,0.000021219
press,3,0.000289807,-0.000008821
press,3,-0.000168150,0.000023603
press,3,-0.000135356,0.000012636
press,3,-0.000200516,-0.000006914
press,3,0.000199834,-0.000030041
press,3,0.000060217,0.000011206
press,3,-0.000382383,0.000001431
press,3,0.000018535,-0.000026226
press,3,0.000315018,-0.000025511
press,3,-0.000337212,0.000006676
press,3,0.000539141,-0.000038385
press,3,-0.000406108,0.000032902
press,3,0.000196650,-0.000015020
press,3,0.000119394,-0.000001669
press,3,-0.000368433,0.000023603
press,3,0.000161925,-0.000021458
press,3,-0.000358489,-0.000010252
press,3,0.000216416,-0.000041008
press,3,-0.000247718,-0.000012636
press,3,0.000043006,-0.000036001
press,3,-0.000055377,-0.000026703
press,3,0.000208730,-0.000036240
press,3,-0.000147095,-0.000003099
press,3,0.000165268,-0.000030041
press,3,-0.000065091,-0.000009537
press,3,0.000020366,-0.000005007
press,3,0.000032038,-0.000009298
press,3,-0.000044169,-0.000005245
press,3,0.000008887,-0.000012875
press,3,0.000018017,-0.000008821
press,3,-0.000092132,-0.000004530
press,3,-0.000013033,-0.000016451
press,3,0.000037044,-0.000018835
press,3,-0.000032782,0.000003576
press,3,0.000252177,-0.000022411
press,3,-0.000317229,0.000022173
press,3,0.000124721,-0.000016212
press,3,0.000050850,-0.000010967
press,3,-0.000145626,0.000005007
press,3,0.000006112,-0.000013351
press,3,0.000025906,-0.000009060
press,3,-0.000053458,-0.000007868
press,3,0.000019180,-0.000009060
press,3,-0.000018391,-0.000008106
press,3,0.000067827,-0.000012159
press,3,-0.000057781,0.000001669
press,3,0.000021149,-0.000015736
press,3,-0.000032875,0.000005007
press,3,0.000034932,-0.000011206
press,3,-0.000055921,-0.000003099
press,3,-0.000032867,-0.000013590
press,3,-0.000003154,-0.000007391
press,3,0.000191683,-0.000014782
press,3,-0.000174968,0.000013828
press,3,-0.000033530,-0.000011206
press,3,0.000011220,-0.000006676
press,3,0.000098522,-0.000012159
press,3,0.000044953,0.000002861
press,3,-0.000136751,-0.000001907
press,3,-0.000031403,-0.000002384
press,3,0.000105600,-0.000013351
press,3,0.000027661,0.000004292
press,3,-0.000022402,-0.000003099
press,3,0.000024376,0.000003576
press,3,-0.000021436,-0.000001907
press,3,-0.000060448,0.000003815
press,3,-0.000114476,-0.000009298
press,3,0.000024949,-0.000008583
press,3,0.000169710,-0.000014067
press,3,-0.000005077,0.000008345
press,3,-0.000229563,-0.000001431
press,3,0.000310093,-0.000011206
press,3,-0.000046267,0.000005007
press,3,-0.000192345,0.000010729
press,3,0.000046102,-0.000013828
press,3,-0.000098071,-0.000000477
press,3,0.000415115,-0.000016212
press,3,-0.000321016,0.000024557
press,3,-0.000000867,-0.000010252
press,3,-0.000093881,-0.000001192
press,3,0.000463083,-0.000016451
press,3,-0.000372764,0.000029087
press,3,0.000249885,-0.000011206
press,3,-0.000164420,0.000017643
press,3,-0.000089348,-0.000004768
press,3,-0.000083350,-0.000002623
press,3,0.000453850,-0.000016928
press,3,-0.000286000,0.000027895
press,3,0.000068992,-0.000005960
press,3,-0.000225819,0.000008821
press,3,0.000346707,-0.000017643
press,3,-0.000345702,0.000019312
press,3,0.000164161,-0.000017881
press,3,-0.000059602,0.000005722
press,3,0.000017634,-0.000008821
press,3,-0.000023076,0.000002623
press,3,0.000234890,-0.000009060
press,3,-0.000203323,0.000018597
press,3,0.000205975,-0.000007153
press,3,-0.000175477,0.000017643
press,3,0.000180781,-0.000005722
press,3,-0.000339867,0.000017643
press,3,0.000339608,-0.000018597
press,3,-0.000144816,0.000017405
press,3,-0.000105363,-0.000003576
press,3,0.000047668,-0.000003338
press,3,0.000153645,-0.000007391
press,3,-0.000161966,0.000013828
press,3,-0.000040094,-0.000009060
press,3,0.000015752,-0.000002384
press,3,0.000142624,-0.000009537
press,3,-0.000114787,0.000010252
press,3,0.000251977,-0.000007391
press,3,-0.000249110,0.000021219
press,3,0.000113993,-0.000008583
press,3,-0.000139742,0.000009537
press,3,0.000055655,-0.000010729
press,3,-0.000049496,0.000003338
press,3,-0.000011782,-0.000009775
press,3,-0.000107954,-0.000001192
press,3,0.000401729,-0.000017643
press,3,-0.000298308,0.000023603
press,3,-0.000055171,-0.000010967
press,3,-0.000063230,-0.000005007
press,3,0.000121013,-0.000018120
press,3,-0.000082148,0.000001192
press,3,0.000066836,-0.000013828
press,3,0.000354098,0.000001907
press,3,-0.000392795,0.000019789
press,3,0.000039798,-0.000004292
press,3,0.000020389,-0.000008583
press,3,0.000104460,0.000002146
press,3,-0.000158348,0.000000954
press,3,0.000001732,-0.000001669
press,3,0.000042722,-0.000010490
press,3,0.000087286,0.000001907
press,3,0.000128568,0.000000000
press,3,-0.000223607,0.000018597
press,3,-0.000029553,-0.000010014
press,3,0.000143167,-0.000001431
press,3,-0.000107209,0.000000715
press,3,-0.000059633,0.000001431
press,3,0.000036145,-0.000012398
press,3,-0.000025325,0.000000000
press,3,0.000120416,-0.000010967
press,3,-0.000155913,0.000009298
press,3,0.000004245,-0.000012636
press,3,-0.000056371,-0.000003099
press,3,0.000274509,-0.000016451
press,3,-0.000278295,0.000015497
press,3,0.000132768,-0.000015736
press,3,-0.000139173,0.000005007
press,3,0.000169589,-0.000015497
press,3,-0.000174911,0.000006914
press,3,0.000250009,-0.000016212
press,3,-0.000246269,0.000014305
press,3,0.000293741,-0.000014782
press,3,-0.000318303,0.000017643
press,3,0.000264134,-0.000016928
press,3,0.000006594,0.000013828
press,3,-0.000092682,0.000003815
press,3,-0.000023958,0.000005484
press,3,-0.000024743,-0.000005722
press,3,0.000019737,0.000001192
press,4,-0.000106101,0.000328286
press,4,-0.000197397,0.000115066
press,4,0.000350054,0.000120460
press,4,0.000141196,0.000237237
press,4,-0.000285177,-0.000253653
press,4,0.000100290,0.000151095
press,4,-0.000234888,-0.000236581
press,4,0.000064057,0.000157314
press,4,0.000167049,0.000128041
press,4,-0.000307883,-0.000305733
press,4,-0.000050224,0.000110075
press,4,0.000075765,0.000097854
press,4,0.000049655,0.000021604
press,4,-0.000078653,-0.000039829
press,4,-0.000130330,-0.000197193
press,4,0.000035763,0.000081903
press,4,-0.000033422,-0.000045838
press,4,-0.000028884,-0.000030125
press,4,0.000053686,0.000110727
press,4,-0.000069337,-0.000109304
press,4,0.000100399,0.000124887
press,4,-0.000065342,-0.000081178
press,4,-0.000024502,0.000028255
press,4,-0.000029646,-0.000067896
press,4,-0.000133136,-0.000187859
press,4,0.000104260,0.000220214
press,4,-0.000075270,-0.000119119
press,4,-0.000050744,-0.000017799
press,4,0.000032302,0.000033705
press,4,0.000028515,0.000062961
press,4,-0.000132661,-0.000206107
press,4,0.000037435,0.000095507
press,4,-0.000146810,-0.000202000
press,4,0.000692240,0.000097945
press,4,0.000041735,0.000083217
press,4,-0.000654124,-0.000061642
press,4,0.000475029,0.000033983
press,4,-0.000458442,-0.000224500
press,4,0.000101443,0.000056031
press,4,0.000098426,0.000126407
press,4,-0.000700969,-0.000257060
press,4,0.000428845,-0.000005803
press,4,0.000215699,0.000048022
press,4,-0.000307291,0.000011286
press,4,-0.000060700,0.000081067
press,4,0.000356513,-0.000238745
press,4,-0.000240372,0.000100549
press,4,-0.000128095,-0.000101945
press,4,-0.000322220,0.000023361
press,4,0.000022736,-0.000026967
press,4,0.000452480,0.000023893
press,4,-0.000348790,-0.000085380
press,4,0.000259836,-0.000020507
press,4,-0.000195595,-0.000066223
press,4,-0.000143382,-0.000005328
press,4,0.000398781,0.000145741
press,4,-0.000231417,-0.000346478
press,4,-0.000397941,0.000075923
press,4,0.000258673,0.000091989
press,4,-0.000116283,-0.000206918
press,4,0.000142689,0.000111170
press,4,-0.000115883,0.000074319
press,4,0.000062642,-0.000101679
press,4,-0.000422428,-0.000013688
press,4,0.000089254,-0.000182025
press,4,0.000207501,0.000082512
press,4,-0.000074161,0.000080002
press,4,-0.000079102,-0.000231950
press,4,0.000049493,0.000071692
press,4,0.000066693,0.000041957
press,4,-0.000004952,-0.000029107
press,4,-0.000177774,-0.000001974
press,4,0.000008806,-0.000190280
press,4,0.000107878,0.000091916
press,4,-0.000016667,0.000129005
press,4,-0.000057322,-0.000225735
press,4,0.000007580,0.000087949
press,4,-0.000393613,-0.000286263
press,4,0.000019145,0.000061948
press,4,0.000187702,0.000062205
press,4,0.000079123,-0.000046833
press,4,-0.000415019,0.000063068
press,4,0.000230265,-0.000188001
press,4,-0.000168568,-0.000003228
press,4,0.000106916,0.000092545
press,4,-0.000090074,-0.000283435
press,4,0.000017333,0.000030502
press,4,-0.000026168,0.000097490
press,4,-0.000017040,0.000121095
press,4,0.000085283,-0.000216233
press,4,-0.000173306,0.000029192
press,4,0.000111921,0.000177692
press,4,-0.000342743,-0.000337596
press,4,0.000117017,0.000098659
press,4,-0.000033773,0.000086661
press,4,0.000041875,-0.000138104
press,4,0.000051936,-0.000000607
press,4,-0.000043071,-0.000159767
press,4,-0.000066718,0.000101177
press,4,-0.000039714,0.000036365
press,4,0.000189546,-0.000058964
press,4,-0.000138030,0.000018630
press,4,-0.000204935,-0.000230800
press,4,-0.000000423,0.000045469
press,4,-0.000281934,-0.000017383
press,4,0.000309678,-0.000129126
press,4,-0.000062252,0.000251603
press,4,0.000000295,-0.000302037
press,4,0.000041465,0.000187651
press,4,-0.000047272,-0.000186283
press,4,-0.000008599,0.000088637
press,4,0.000102393,-0.000114393
press,4,-0.000511013,0.000079486
press,4,0.000150359,0.000088220
press,4,-0.000042673,-0.000240898
press,4,-0.000139667,0.000098281
press,4,0.000114863,-0.000304452
press,4,0.000026072,0.000030241
press,4,0.000134878,0.000095571
press,4,-0.000424031,0.000059466
press,4,0.000453737,-0.000057476
press,4,-0.000214116,-0.000046427
press,4,-0.000347113,-0.000003243
press,4,0.000510338,-0.000020735
press,4,-0.000524419,-0.000021950
press,4,0.000410404,0.000006560
press,4,-0.000498896,-0.000048509
press,4,0.000371045,0.000047115
press,4,-0.000230202,-0.000303077
press,4,-0.000065151,0.000048875
press,4,-0.000077516,0.000054433
press,4,0.000264724,-0.000034527
press,4,-0.000077938,0.000039960
press,4,-0.000046364,-0.000124158
press,4,-0.000179374,-0.000026379
